title,deck,date,reviewer,score,url
"Sid Meier's Civilization V: Gods & Kings","Civ V's first real expansion is no revolution, but it's as good an excuse as any to take the plunge back into Firaxis' wonderfully addictive strategy game.","2012-06-18 12:00:00","Alex",4,"http://www.giantbomb.com/reviews/sid-meiers-civilization-v-gods-kings-review/1900-501/"
"Steel Battalion: Heavy Armor","If this is the best Kinect can do with a ""hardcore"" game, you should just pack it up and wait for the next Xbox.","2012-06-19 16:00:00","Brad",1,"http://www.giantbomb.com/reviews/steel-battalion-heavy-armor-review/1900-502/"
"LEGO Batman 2: DC Super Heroes","Some of Lego Batman 2's new ideas work better than others, but at least this isn't just the same old Lego game.","2012-06-29 10:00:00","Brad",3,"http://www.giantbomb.com/reviews/lego-batman-2-dc-super-heroes-review/1900-503/"
"Spec Ops: The Line","Spec Ops: The Line is a mostly standard shooter with its share of rough edges, but it handles the subject matter of armed conflict in some extremely interesting ways.","2012-06-29 14:00:00","Jeff",3,"http://www.giantbomb.com/reviews/spec-ops-the-line-review/1900-504/"
"Spelunky","The Xbox Live Arcade update of Spelunky is as madly brilliant as it is maddeningly pitiless.","2012-07-03 12:00:00","Alex",4,"http://www.giantbomb.com/reviews/spelunky-review/1900-505/"
"Theatrhythm Final Fantasy","Tapping your way through the memorable Final Fantasy themes of the past two decades is more fun than you'd think.","2012-07-05 12:00:00","Brad",4,"http://www.giantbomb.com/reviews/theatrhythm-final-fantasy-review/1900-506/"
"The Elder Scrolls V: Skyrim","Skyrim's first DLC offers a broad array of quality new content that smoothly integrates into the game without feeling forced.","2012-07-10 12:00:00","Brad",4,"http://www.giantbomb.com/reviews/the-elder-scrolls-v-skyrim-review/1900-507/"
"Tony Hawk's Pro Skater HD","There are flashes of old brilliance in Tony Hawk's Pro Skater HD, but a lot of those moments are buried under questionable design decisions and a sterile feeling that leaves this downloadable release feeling a bit flat.","2012-07-18 14:00:00","Jeff",3,"http://www.giantbomb.com/reviews/tony-hawks-pro-skater-hd-review/1900-508/"
"Deadlight","The zombie-survival setting fits nicely with its deliberate style of 2D action, but Deadlight sometimes plays too fast and loose for its own good.","2012-07-31 08:00:00","Brad",3,"http://www.giantbomb.com/reviews/deadlight-review/1900-509/"
"The Expendables 2","The Expendables 2 somehow manages to turn the act of blowing anything and everything up into a dreadful bore.","2012-08-03 12:00:00","Alex",2,"http://www.giantbomb.com/reviews/the-expendables-2-review/1900-510/"
"Persona 4 Arena","Whether you're interested in the Arc school of fighting game design or reading a Persona 4 visual novel set two months after the events of the real game, Persona 4 Arena has you covered.","2012-08-07 12:00:00","Jeff",4,"http://www.giantbomb.com/reviews/persona-4-arena-review/1900-511/"
"Sound Shapes","Both aesthetically and mechanically, Sound Shapes is an absolute delight.","2012-08-10 13:00:00","Alex",5,"http://www.giantbomb.com/reviews/sound-shapes-review/1900-512/"
"Sleeping Dogs","It's derivative as hell, but Sleeping Dogs' borrowed ideas are of a high enough quality to form an entertaining open-world experience.","2012-08-14 12:00:00","Alex",4,"http://www.giantbomb.com/reviews/sleeping-dogs-review/1900-513/"
"Darksiders II","Darksiders II builds upon the previous game in some really exciting ways, but even people who can't make that comparison will enjoy the weighty combat and multifaceted character development.","2012-08-14 12:00:00","Jeff",4,"http://www.giantbomb.com/reviews/darksiders-ii-review/1900-514/"
"Papo & Yo","Minority Media's debut game is at once a beautiful, affecting tale of childhood tragedy, and a generally lackluster puzzle platformer. ","2012-08-17 15:00:00","Alex",3,"http://www.giantbomb.com/reviews/papo-yo-review/1900-515/"
"Hybrid","Hybrid's less-is-more approach somehow makes shooting other players on an Xbox feel sort of new again.","2012-08-23 18:00:00","Brad",4,"http://www.giantbomb.com/reviews/hybrid-review/1900-516/"
"Dust: An Elysian Tail","Deep and involving mechanics, lavish, fluid artwork, and an emotionally resonant storyline--Dust pretty much has it all.","2012-08-20 16:00:00","Brad",5,"http://www.giantbomb.com/reviews/dust-an-elysian-tail-review/1900-517/"
"Transformers: Fall of Cybertron","Fall of Cybertron has some truly excellent moments, but you'll need to look past some serious downsides to enjoy the overall package.","2012-08-21 10:00:00","Jeff",3,"http://www.giantbomb.com/reviews/transformers-fall-of-cybertron-review/1900-518/"
"Rock Band Blitz","Harmonix builds on its collective knowledge of rhythm games for a downloadable experience that offers something old and something new.","2012-08-27 09:00:00","Ryan",4,"http://www.giantbomb.com/reviews/rock-band-blitz-review/1900-519/"
"Madden NFL 13","The ideas behind Madden NFL 13 are great ones. It's the execution that lets this year's installment down.","2012-08-27 15:00:00","Alex",3,"http://www.giantbomb.com/reviews/madden-nfl-13-review/1900-520/"
"Tekken Tag Tournament 2","Tekken Tag Tournament 2 works great online and offers enough variety to make it stand out from other recent Tekken efforts.","2012-09-11 13:00:00","Jeff",4,"http://www.giantbomb.com/reviews/tekken-tag-tournament-2-review/1900-521/"
"NHL 13","On the ice, NHL 13 is the strongest sequel in the series to date. Off it? That's a bit more complicated...","2012-09-12 15:00:00","Alex",4,"http://www.giantbomb.com/reviews/nhl-13-review/1900-522/"
"Borderlands 2","Borderlands 2 gives you more Borderlands. No more, no less.","2012-09-17 21:00:00","Jeff",4,"http://www.giantbomb.com/reviews/borderlands-2-review/1900-523/"
"Mark of the Ninja","Mark of the Ninja is one of the most playable, rewarding, and downright fun stealth games ever made.","2012-09-21 15:00:00","Brad",5,"http://www.giantbomb.com/reviews/mark-of-the-ninja-review/1900-525/"
"Fire Pro Wrestling","Fire Pro Wrestling for XBLA is an inexplicable, almost likable fiasco.","2012-09-26 12:00:00","Alex",2,"http://www.giantbomb.com/reviews/fire-pro-wrestling-review/1900-526/"
"Tokyo Jungle","For a game that sounds like the setup for a bad SyFy film, Tokyo Jungle is a well-designed, supremely funny video game well worth your time.","2012-10-01 13:00:00","Patrick",4,"http://www.giantbomb.com/reviews/tokyo-jungle-review/1900-527/"
"Resident Evil 6","Resident Evil 6 may be the most lavishly produced bad game in history.","2012-10-03 15:00:00","Brad",2,"http://www.giantbomb.com/reviews/resident-evil-6-review/1900-528/"
"Dishonored","If you love yourself some Deus Ex, you're going to really like Dishonored, and if you've found the genre impenetrable in the past, I've got some good news for you.","2012-10-07 21:00:00","Patrick",4,"http://www.giantbomb.com/reviews/dishonored-review/1900-529/"
"NBA 2K13","NBA 2K13 lacks the big, flashy hooks of its more recent predecessors, but it's still a pretty terrific basketball game all the same.","2012-10-08 18:00:00","Alex",4,"http://www.giantbomb.com/reviews/nba-2k13-review/1900-530/"
"Fable: The Journey","The Journey's heart is in the right place. It's too bad Kinect is the only way to play it.","2012-10-09 06:00:00","Brad",3,"http://www.giantbomb.com/reviews/fable-the-journey-review/1900-531/"
"Forza Horizon","Plenty of racing games have tried to split the difference between simulation and ""arcade"" racing in the past, but there aren't many that do it as well as Forza Horizon.","2012-10-12 00:00:00","Jeff",5,"http://www.giantbomb.com/reviews/forza-horizon-review/1900-532/"
"XCOM: Enemy Unknown","Firaxis honors the XCOM name with turn-based strategy that shepherds players as expertly as it punishes, confidently balancing the micro and the macro all the while.","2012-10-16 10:00:00","Ryan",5,"http://www.giantbomb.com/reviews/xcom-enemy-unknown-review/1900-533/"
"007 Legends","Bland. Very bland.","2012-10-18 13:00:00","Alex",2,"http://www.giantbomb.com/reviews/007-legends-review/1900-534/"
"Doom 3","However you felt about Doom 3 when it came out, BFG Edition isn't the best way to play it today.","2012-10-22 11:00:00","Brad",3,"http://www.giantbomb.com/reviews/doom-3-review/1900-535/"
"Medal of Honor: Warfighter","Warfighter makes no successful effort to stand out in a very crowded genre.","2012-10-27 13:00:00","Brad",3,"http://www.giantbomb.com/reviews/medal-of-honor-warfighter-review/1900-536/"
"Need for Speed: Most Wanted","If you're looking for a multiplayer driving game that's about way more than simple races, Most Wanted's speedlist system makes for an amazingly good time.","2012-10-30 06:00:00","Jeff",4,"http://www.giantbomb.com/reviews/need-for-speed-most-wanted-review/1900-537/"
"WWE '13","By looking backward, WWE '13 pushes this franchise forward in a shockingly positive way.","2012-10-30 12:00:00","Alex",4,"http://www.giantbomb.com/reviews/wwe-13-review/1900-538/"
"Halo 4","The new developers behind the Halo franchise successfully emulate the style of their predecessors as a new trilogy begins with Halo 4.","2012-11-01 00:00:00","Jeff",4,"http://www.giantbomb.com/reviews/halo-4-review/1900-539/"
"Assassin's Creed III: Liberation","Assassin's Creed III: Liberation tries to bring a console-quality blockbuster to a handheld with mixed results.","2012-11-02 15:00:00","Alex",3,"http://www.giantbomb.com/reviews/assassins-creed-iii-liberation-review/1900-540/"
"Hotline Miami","Hotline Miami is a nightmare you won't want to forget.","2012-11-05 14:00:00","Alex",5,"http://www.giantbomb.com/reviews/hotline-miami-review/1900-541/"
"Assassin's Creed III","Assassin’s Creed III’s methodical world-building and wealth of clever gameplay systems are impressive, even if they don’t always confidently click together with all the other moving parts.","2012-11-06 12:00:00","Ryan",4,"http://www.giantbomb.com/reviews/assassins-creed-iii-review/1900-542/"
"Call of Duty: Black Ops II","The most dramatic changes in this year's Call of Duty come on the campaign side, with a story so full of choices big and small that you might not even be aware that you're making them.","2012-11-13 00:00:00","Jeff",4,"http://www.giantbomb.com/reviews/call-of-duty-black-ops-ii-review/1900-543/"
"Call of Duty: Black Ops Declassified","You'd think that the people in charge of the Call of Duty franchise would be more protective of it than this.","2012-11-14 12:00:00","Jeff",1,"http://www.giantbomb.com/reviews/call-of-duty-black-ops-declassified-review/1900-544/"
"New Super Mario Bros. U","This is both a perfectly fine Wii U launch game, and a little too much ""new"" Super Mario a little too soon.","2012-11-18 15:00:00","Brad",3,"http://www.giantbomb.com/reviews/new-super-mario-bros-u-review/1900-545/"
"Nintendo Land","If you want to find out exactly what that big new Wii U controller is good for, Nintendo Land is your best bet right now.","2012-11-18 15:00:00","Brad",4,"http://www.giantbomb.com/reviews/nintendo-land-review/1900-546/"
"Hitman: Absolution","Hitman: Absolution tries a few things differently than the games that came before it. Some don't work, but the ones that do are terrific.","2012-11-19 15:00:00","Alex",4,"http://www.giantbomb.com/reviews/hitman-absolution-review/1900-547/"
"ZombiU","ZombiU is not a repeat of Red Steel. It's a smart, scary, incredibly difficult action game with an unfortunate name, an experience that rewards patience and punishes arrogance.","2012-11-20 14:00:00","Patrick",4,"http://www.giantbomb.com/reviews/zombiu-review/1900-548/"
"The Walking Dead","The Walking Dead's first season is nothing short of a masterpiece of modern horror gaming.","2012-11-26 12:00:00","Alex",5,"http://www.giantbomb.com/reviews/the-walking-dead-review/1900-549/"
"PlayStation All-Stars Battle Royale","This frantic fighting game just doesn't pack in enough PlayStation flavor to truly earn the title of ""All-Star.""","2012-11-27 13:00:00","Jeff",3,"http://www.giantbomb.com/reviews/playstation-all-stars-battle-royale-review/1900-550/"
"Adventure Time: Hey Ice King! Why’d you steal our garbage?!!","Hey Ice King! is a game with its heart in the right place, but it's a bit too simple, and too fleeting to leave a lasting impression. ","2012-11-29 15:00:00","Alex",3,"http://www.giantbomb.com/reviews/adventure-time-hey-ice-king-whyd-you-steal-our-gar/1900-551/"
"Far Cry 3","Even when Far Cry 3's story eventually falls short of its promising start, you won't have as much fun hunting tigers, crashing hang gliders, and stabbing pirates in any other game.","2012-12-04 12:00:00","Brad",5,"http://www.giantbomb.com/reviews/far-cry-3-review/1900-552/"
"Family Guy: Back to the Multiverse","If you are a fundamentally terrible person on every imaginable level, then Family Guy: Back to the Multiverse is the video game for you.","2012-12-04 13:00:00","Alex",1,"http://www.giantbomb.com/reviews/family-guy-back-to-the-multiverse-review/1900-553/"
"DmC Devil May Cry","The character action genre hasn't been this stylish or crazy in a good long while.","2013-01-14 15:00:00","Brad",5,"http://www.giantbomb.com/reviews/dmc-devil-may-cry-review/1900-554/"
"The Cave","Ron Gilbert's lightweight morality play offers up some cleverness and challenge, but never completely coheres into a memorable whole.","2013-01-22 12:00:00","Alex",3,"http://www.giantbomb.com/reviews/the-cave-review/1900-555/"
"Dead Space 3","Dead Space 3 mixes some solid new ideas in with its stock horror-action tropes, but the overall quality of the production falls short of the series' standards.","2013-02-05 14:00:00","Brad",3,"http://www.giantbomb.com/reviews/dead-space-3-review/1900-556/"
"Antichamber","Antichamber's mindbending puzzles force you to learn the rules of an unfamiliar world and it makes for an exciting and thought-provoking time.","2013-02-12 09:50:00","Jeff",4,"http://www.giantbomb.com/reviews/antichamber-review/1900-557/"
"Aliens: Colonial Marines","Both functionally broken and creatively bankrupt, Aliens: Colonial Marines is an extinction-level disaster.","2013-02-13 11:03:00","Alex",1,"http://www.giantbomb.com/reviews/aliens-colonial-marines-review/1900-558/"
"Metal Gear Rising: Revengeance","The points where the styles of Kojima Productions and PlatinumGames collide make playing Metal Gear Rising a short but enjoyable trip through a post-MGS4 world.","2013-02-19 00:00:00","Jeff",4,"http://www.giantbomb.com/reviews/metal-gear-rising-review/1900-560/"
"Tomb Raider","Tomb Raider's tone is somewhat at odds with its action, but the reborn Lara Croft seems primed for a successful new adventuring career.","2013-02-28 12:45:00","Brad",4,"http://www.giantbomb.com/reviews/tomb-raider-review/1900-561/"
"Crysis 3","Crysis 3 looks great on the PC, but was this sequel really necessary?","2013-02-28 18:55:00","Jeff",3,"http://www.giantbomb.com/reviews/crysis-3-review/1900-562/"
"SimCity","SimCity offers up myriad tantalizing delights for the would-be city-builder, but encases them in an infrastructure that feels at odds with itself.","2013-03-06 14:27:00","Alex",3,"http://www.giantbomb.com/reviews/simcity-review/1900-563/"
"StarCraft II: Heart of the Swarm","If you're still at all invested in keeping up with StarCraft II, there's no reason you shouldn't have Heart of the Swarm.","2013-03-16 17:00:00","Brad",5,"http://www.giantbomb.com/reviews/starcraft-ii-heart-of-the-swarm-review/1900-564/"
"Gears of War: Judgment","Judgment's campaign twists the Gears formula in some interesting ways, but the rest of the package feels pretty thin for a full-priced retail product.","2013-03-17 21:01:00","Jeff",3,"http://www.giantbomb.com/reviews/gears-of-war-judgment-review/1900-565/"
"The Walking Dead: Survival Instinct","This is not the Walking Dead game you're looking for.","2013-03-21 13:19:00","Alex",1,"http://www.giantbomb.com/reviews/the-walking-dead-survival-instinct-review/1900-566/"
"Luigi's Mansion: Dark Moon","Dark Moon makes for a charming and challenging follow-up to Luigi's last GameCube adventure.","2013-03-21 15:45:00","Alex",4,"http://www.giantbomb.com/reviews/luigi-s-mansion-dark-moon-review/1900-567/"
"BioShock Infinite","Infinite keeps the soul of BioShock at its core, but it isn't afraid to strike out in some very exciting new directions.","2013-03-25 18:44:00","Jeff",5,"http://www.giantbomb.com/reviews/bioshock-infinite-review/1900-568/"
"Guacamelee!","DrinkBox Studios' lucha libre-flavored brawler is smartly designed, beautifully drawn, and just a lot of fun.","2013-04-09 11:00:00","Alex",4,"http://www.giantbomb.com/reviews/guacamelee-review/1900-569/"
"Injustice: Gods Among Us","Injustice's unique fighting systems and wild super moves set it apart from the developer's previous work.","2013-04-16 12:24:00","Jeff",4,"http://www.giantbomb.com/reviews/injustice-gods-among-us-review/1900-570/"
"Dead Island Riptide","Riptide is more Dead Island, but not better Dead Island.","2013-04-22 13:39:00","Brad",2,"http://www.giantbomb.com/reviews/dead-island-riptide-review/1900-571/"
"Monaco: What's Yours Is Mine","Monaco makes for a more compelling multiplayer romp than a single-player adventure, but its charms shine through any way you choose to play it.","2013-04-24 12:30:00","Alex",4,"http://www.giantbomb.com/reviews/monaco-what-s-yours-is-mine-review/1900-572/"
"Star Trek: The Video Game","Set phasers to ""shun.""","2013-04-26 08:50:00","Alex",2,"http://www.giantbomb.com/reviews/star-trek-the-video-game-review/1900-573/"
"Far Cry 3: Blood Dragon","Blood Dragon has a terrific sense of style and gives you some good extra Far Cry 3-style gameplay to fool around with.","2013-04-30 12:32:00","Jeff",4,"http://www.giantbomb.com/reviews/far-cry-3-blood-dragon-review/1900-576/"
"Metro: Last Light","4A Games makes impressive strides in improving Metro's core gameplay without losing the pieces that made the original so special.","2013-05-13 11:26:00","Patrick",4,"http://www.giantbomb.com/reviews/metro-last-light-review/1900-577/"
"Fuse","Insomniac's trademark creative weaponry gives a little extra oomph to Fuse's otherwise by-the-numbers third-person shooting.","2013-05-28 00:01:00","Brad",3,"http://www.giantbomb.com/reviews/fuse-review/1900-578/"
"Remember Me","Remember Me is an elegant premise executed problematically.","2013-06-03 13:49:00","Alex",3,"http://www.giantbomb.com/reviews/remember-me-review/1900-579/"
"The Last of Us","Naughty Dog throws out its own rule book and challenges players to survive a harrowing but thrilling journey through a world forever changed by death and destruction.","2013-06-05 07:00:00","Patrick",5,"http://www.giantbomb.com/reviews/the-last-of-us-review/1900-580/"
"Deadpool","The Merc with the Mouth is accurately realized in this otherwise clunky action game, though that might be more curse than blessing.","2013-06-26 12:31:00","Alex",2,"http://www.giantbomb.com/reviews/deadpool-review/1900-581/"
"Sid Meier's Civilization V: Brave New World","""Brave"" isn't the right word for this last Civ V expansion, but it sure does offer up a lot of smart changes and upgrades.","2013-07-17 11:37:00","Alex",4,"http://www.giantbomb.com/reviews/civilization-v-brave-new-world-review/1900-582/"
"Shadowrun Returns","You don't have to know a lick about Shadowrun to enjoy this deliciously weird, if flawed, strategy game.","2013-08-05 15:32:00","Patrick",4,"http://www.giantbomb.com/reviews/shadowrun-returns-review/1900-587/"
"Gone Home","This house has a story to tell, and players patient enough to listen will be rewarded with a touching story that won't soon leave you.","2013-08-15 11:05:00","Patrick",5,"http://www.giantbomb.com/reviews/gone-home-review/1900-591/"
"Saints Row IV","Saints Row IV builds on the style and sense of humor of the previous game really well, even if it leans a little too heavily on its predecessor at times.","2013-08-14 06:00:00","Jeff",4,"http://www.giantbomb.com/reviews/saints-row-iv-pc-review/1900-592/"
"Pikmin 3","Pikmin 3 might just be the most pleasingly balanced entry in the franchise yet.","2013-08-14 12:30:00","Alex",4,"http://www.giantbomb.com/reviews/pikmin-3-review/1900-593/"
"The Bureau: XCOM Declassified","An entertaining combat system props up this otherwise clunky, harebrained sci-fi action game.","2013-08-23 12:41:00","Alex",3,"http://www.giantbomb.com/reviews/the-bureau-xcom-declassified-review/1900-594/"
